7.2,0.23,0.25,18.8,0.09,19,111,1,3.1,0.51,8.7
6.4,0.15,0.4,1.3,0.05,61,146,0.99,3.17,0.68,11
6.4,0.16,0.44,1.2,0.05,39,122,0.99,3.11,0.75,11.3
6.8,0.15,0.41,12.9,0.04,79.5,182,1,3.24,0.78,10.2
6.3,0.22,0.34,1.2,0.04,32,96,0.99,3.06,0.74,11.6
7.6,0.3,0.37,1.6,0.09,27,177,0.99,3.09,0.5,9.8
7,0.3,0.27,1.5,0.08,24,145,0.99,3.1,0.52,10.1
6.6,0.26,0.22,18.15,0.05,23,139,1,3.06,0.5,9.2
7.5,0.24,0.31,13.1,0.05,26,180,1,3.05,0.53,9.1
7.5,0.24,0.31,13.1,0.05,26,180,1,3.05,0.53,9.1
7.5,0.24,0.31,13.1,0.05,26,180,1,3.05,0.53,9.1
7.5,0.24,0.31,13.1,0.05,26,180,1,3.05,0.53,9.1
6.6,0.15,0.34,1,0.04,45,79,0.99,2.96,0.5,11.7
6.7,0.34,0.43,1.6,0.04,29,114,0.99,3.23,0.44,12.6
7.7,0.35,0.46,11.8,0.09,61,183,1,2.86,0.47,9
6.7,0.31,0.09,1.4,0.04,53,141,0.99,3.12,0.44,10.1
4.7,0.67,0.09,1,0.02,5,9,0.99,3.3,0.34,13.6
7.5,0.24,0.31,13.1,0.05,26,180,1,3.05,0.53,9.1
6.3,0.2,0.18,10.6,0.05,57,159,1,3.09,0.54,9.2
6.6,0.28,0.23,10.4,0.05,45,190,1,3.12,0.51,8.8
8.5,0.18,0.3,1.1,0.03,34,95,0.99,2.83,0.36,10
6.5,0.35,0.38,7.4,0.04,20,196,1,3.47,0.48,9.1
6.8,0.22,0.26,1.2,0.04,29,182,0.99,3.04,0.35,11.2
6.3,0.18,0.24,3.4,0.05,20,119,0.99,3.11,0.52,9.2
6.6,0.26,0.22,18.15,0.05,23,139,1,3.06,0.5,9.2
6.6,0.3,0.45,8,0.04,54,200,1,3.18,0.48,9.5
6.3,0.34,0.27,2.5,0.02,40,152,0.99,3.35,0.6,11.9
7.7,0.3,0.23,2,0.07,28,138,0.99,3.11,0.62,9.8
7.7,0.31,0.23,2,0.07,29,134,0.99,3.11,0.62,9.8
5.7,0.27,0.28,6.9,0.04,46,150,0.99,3.36,0.44,10.8
5.4,0.26,0.33,1.2,0.05,29,122,0.99,3.37,0.66,11.3
6.6,0.26,0.28,9.4,0.03,13,121,0.99,3.17,0.34,12.1
4.8,0.17,0.28,2.9,0.03,22,111,0.99,3.38,0.34,11.3
5.7,0.27,0.28,6.9,0.04,46,150,0.99,3.36,0.44,10.8
6.2,0.2,0.33,5.4,0.03,21,75,0.99,3.36,0.41,13.5
7.5,0.28,0.41,1.3,0.04,11,126,0.99,3.28,0.45,10.3
6.2,0.22,0.2,20.8,0.04,58,184,1,3.11,0.53,9
7,0.34,0.26,10.3,0.04,51,166,0.99,3.08,0.35,11.6
7.5,0.28,0.41,1.3,0.04,11,126,0.99,3.28,0.45,10.3
6.5,0.19,0.34,1.6,0.03,39,116,0.99,3.21,0.68,12.5
6,0.21,0.29,13.1,0.04,28,125,1,3.39,0.45,8.6
6.1,0.22,0.46,1.8,0.16,34,74,0.99,3.19,0.33,13.4
6.5,0.32,0.48,8,0.03,18,88,0.99,3.22,0.79,12.7
7.1,0.21,0.72,1.6,0.17,65,120,0.99,2.97,0.51,9.2
5.6,0.26,0.18,1.4,0.03,18,135,0.99,3.32,0.35,10.2
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
7.4,0.27,0.28,1.8,0.04,45,121,0.99,3.02,0.4,11.9
6.8,0.22,0.3,10.6,0.07,67,194,1,2.89,0.42,9
6.2,0.24,0.25,12.5,0.06,47,134,1,3.3,0.51,9
6.3,0.28,0.29,6.8,0.05,40,143,0.99,3.43,0.59,11
7,0.15,0.28,14.7,0.05,29,149,1,2.96,0.39,9
5.5,0.17,0.23,2.9,0.04,10,108,0.99,3.28,0.5,10
6.5,0.26,0.34,1.4,0.04,25,184,0.99,3.29,0.46,10.7
6.6,0.27,0.33,1.4,0.04,24,183,0.99,3.29,0.46,10.7
5.4,0.46,0.15,2.1,0.03,29,130,0.99,3.39,0.77,13.4
7.8,0.19,0.32,7.4,0.02,47,124,0.99,2.99,0.39,11
5.5,0.17,0.23,2.9,0.04,10,108,0.99,3.28,0.5,10
6.5,0.26,0.34,1.4,0.04,25,184,0.99,3.29,0.46,10.7
6.6,0.27,0.33,1.4,0.04,24,183,0.99,3.29,0.46,10.7
7.8,0.19,0.32,7.4,0.02,47,124,0.99,2.99,0.39,11
7.8,0.2,0.32,5,0.02,31,101,0.99,2.99,0.39,11
6.1,0.17,0.28,2.5,0.03,22,98,0.99,3.16,0.37,11.1
7.4,0.2,0.35,6.1,0.03,10,40,0.99,2.79,0.52,10.9
6.7,0.39,0.24,2.7,0.02,22,80,0.99,3.03,0.37,11.5
5.4,0.46,0.15,2.1,0.03,29,130,0.99,3.39,0.77,13.4
6.9,0.4,0.17,12.9,0.03,59,186,1,3.08,0.49,9.4
6.9,0.4,0.17,12.9,0.03,59,186,1,3.08,0.49,9.4
6.9,0.4,0.17,12.9,0.03,59,186,1,3.08,0.49,9.4
6.3,0.24,0.29,13.7,0.04,53,134,1,3.17,0.38,10.6
6.9,0.4,0.17,12.9,0.03,59,186,1,3.08,0.49,9.4
7.4,0.27,0.31,2.4,0.01,15,143,0.99,3.03,0.65,12
6.1,0.27,0.28,9.8,0.04,61,125,1,3.14,0.42,10.2
6.3,0.24,0.29,13.7,0.04,53,134,1,3.17,0.38,10.6
5,0.61,0.12,1.3,0.01,65,100,0.99,3.26,0.37,13.5
6.7,0.42,0.39,12.1,0.04,61,248,1,3.31,0.58,9.7
6.5,0.33,0.28,6.1,0.02,41,103,0.99,3.24,0.32,12.2
6.9,0.33,0.31,7.7,0.04,29,135,0.99,3.11,0.57,12.3
6.5,0.33,0.28,6.1,0.02,41,103,0.99,3.24,0.32,12.2
6.3,0.15,0.3,1.4,0.02,38,100,0.99,3.42,0.57,11.4
6.5,0.32,0.45,7.7,0.02,31,97,0.99,3.2,0.7,12.7
6.7,0.42,0.39,12.1,0.04,61,248,1,3.31,0.58,9.7
7.4,0.25,0.29,6.8,0.02,31,113,0.99,3.13,0.29,10.8
7.6,0.27,0.3,9.2,0.02,23,96,0.99,3.08,0.29,11
6.4,0.27,0.45,8.3,0.05,52,196,1,3.18,0.48,9.5
6.5,0.25,0.27,17.4,0.06,29,140,1,3.2,0.49,10.1
5.6,0.19,0.31,2.7,0.03,11,100,0.99,3.46,0.4,13.2
7.4,0.29,0.48,12.8,0.04,61.5,182,1,3.02,0.34,8.8
6.4,0.34,0.44,8.2,0.04,54,201,1,3.18,0.48,9.5
6.6,0.27,0.52,8.1,0.04,53,202,1,3.18,0.48,9.5
6.6,0.26,0.52,8.2,0.05,52,191,1,3.16,0.47,9.5
6.4,0.27,0.45,8.3,0.05,52,196,1,3.18,0.48,9.5
6.5,0.26,0.5,8,0.05,46,197,1,3.18,0.47,9.5
6.8,0.25,0.3,11.8,0.04,53,133,1,3.03,0.58,10.4
6.3,0.32,0.26,12,0.05,63,170,1,3.14,0.55,9.9
5.5,0.24,0.45,1.7,0.05,22,113,0.99,3.22,0.48,10
6.5,0.25,0.27,17.4,0.06,29,140,1,3.2,0.49,10.1
6.6,0.13,0.29,13.9,0.06,33,95,1,3.17,0.39,9.4
7,0.39,0.21,10.7,0.1,13,91,1,3.03,0.47,9.3
7.9,0.21,0.39,2,0.06,21,138,0.99,3.05,0.52,10.9
7,0.3,0.28,2.2,0.04,21,177,0.99,3.2,0.57,11.4
8.1,0.2,0.3,1.3,0.04,7,49,0.99,2.99,0.73,10.3
8.3,0.18,0.3,1.1,0.03,20,57,0.99,3.02,0.51,11
7.9,0.21,0.39,2,0.06,21,138,0.99,3.05,0.52,10.9
7.2,0.17,0.34,6.4,0.04,16,111,0.99,2.99,0.4,10.8
8.1,0.2,0.3,1.3,0.04,7,49,0.99,2.99,0.73,10.3
8.3,0.18,0.3,1.1,0.03,20,57,0.99,3.02,0.51,11
7,0.39,0.21,10.7,0.1,13,91,1,3.03,0.47,9.3
6.8,0.21,0.62,6.4,0.04,7,113,0.99,2.96,0.59,10.2
6.9,0.21,0.62,6.3,0.04,7,109,0.99,2.96,0.59,10.2
7.2,0.17,0.34,6.4,0.04,16,111,0.99,2.99,0.4,10.8
6.8,0.26,0.34,15.1,0.06,42,162,1,3.24,0.52,10.5
7.2,0.28,0.38,2,0.05,23,156,0.99,3.13,0.52,11.1
7.9,0.21,0.39,2,0.06,21,138,0.99,3.05,0.52,10.9
7,0.3,0.28,2.2,0.04,21,177,0.99,3.2,0.57,11.4
7.4,0.34,0.28,12.1,0.05,31,149,1,3.22,0.49,10.3
6.3,0.43,0.32,8.8,0.04,18,106,0.99,3.28,0.33,12.9
6.8,0.41,0.3,8.8,0.05,28,131,1,3.12,0.59,9.9
6.3,0.4,0.24,5.1,0.04,43,131,0.99,3.24,0.44,11.3
5.1,0.35,0.26,6.8,0.03,36,120,0.99,3.38,0.4,11.5
5.1,0.35,0.26,6.8,0.03,36,120,0.99,3.38,0.4,11.5
6.3,0.3,0.2,3.7,0.04,34,132,0.99,3,0.38,10.7
6.9,0.28,0.28,12.2,0.04,52,139,1,3.03,0.56,10.4
7,0.33,0.28,5.7,0.03,39,204,0.99,3.17,0.64,12.5
6.7,0.26,0.49,8.1,0.05,48,197,1,3.19,0.48,9.5
7.3,0.24,0.3,2.5,0.04,31,104,0.99,3.05,0.56,11.3
6.7,0.46,0.21,4,0.03,12,88,0.99,3.26,0.54,13
5.1,0.35,0.26,6.8,0.03,36,120,0.99,3.38,0.4,11.5
5.1,0.23,0.18,1,0.05,13,99,0.99,3.22,0.39,11.5
6.3,0.4,0.24,5.1,0.04,43,131,0.99,3.24,0.44,11.3
7.1,0.44,0.23,5.8,0.04,24,100,0.99,3.15,0.57,13.2
4.8,0.26,0.23,10.6,0.03,23,111,0.99,3.46,0.28,11.5
6.8,0.31,0.19,3.5,0.09,30,130,0.99,2.83,0.44,9.6
6.8,0.31,0.19,3.5,0.09,30,130,0.99,2.83,0.44,9.6
7,0.15,0.29,16.4,0.06,45,110,1,3.15,0.37,9.7
6.5,0.41,0.22,4.8,0.05,49,142,0.99,3.14,0.62,9.2
6.2,0.31,0.23,3.3,0.05,34,113,0.99,3.16,0.48,8.4
8,0.27,0.33,1.2,0.05,41,103,0.99,3,0.45,12.4
8,0.27,0.33,1.2,0.05,41,103,0.99,3,0.45,12.4
6.5,0.41,0.22,4.8,0.05,49,142,0.99,3.14,0.62,9.2
6.2,0.31,0.23,3.3,0.05,34,113,0.99,3.16,0.48,8.4
6.7,0.37,0.25,2.5,0.03,24,84,0.99,3.14,0.36,11.7
6.6,0.21,0.5,8.7,0.04,41,191,0.99,2.96,0.56,11
7.5,0.26,0.31,1.6,0.03,36,109,0.99,2.97,0.43,11.9
7.5,0.34,0.28,4,0.03,46,100,0.99,3.2,0.5,13.2
6.7,0.37,0.25,2.5,0.03,24,84,0.99,3.14,0.36,11.7
6.4,0.32,0.23,16.2,0.06,36,176,1,3.26,0.54,9.1
6.7,0.24,0.32,9,0.02,20,109,0.99,3.34,0.35,12.6
6.4,0.32,0.23,16.2,0.06,36,176,1,3.26,0.54,9.1
7.1,0.39,0.79,1.4,0.19,23,90,0.99,3.17,0.46,10.5
8.2,0.31,0.43,7,0.05,18,87,1,3.23,0.64,10.6
6.7,0.24,0.32,9,0.02,20,109,0.99,3.34,0.35,12.6
5.9,0.17,0.29,3.1,0.03,32,123,0.99,3.41,0.33,13.7
5.9,0.2,0.23,1.5,0.04,38,93,0.99,3.36,0.49,12
6.6,0.32,0.26,4.6,0.03,26,120,0.99,3.4,0.73,12.5
5.9,0.12,0.27,4.8,0.03,40,110,0.99,3.55,0.68,12.1
5.9,0.18,0.29,4.6,0.03,68,137,0.99,3.21,0.38,11.3
5.9,0.2,0.23,1.5,0.04,38,93,0.99,3.36,0.49,12
5.4,0.17,0.27,2.7,0.05,28,104,0.99,3.46,0.55,10.3
6.1,0.21,0.3,6.3,0.04,47,136,0.99,3.27,0.31,12.7
7.3,0.25,0.26,7.2,0.05,52,207,1,3.12,0.37,9.2
7.3,0.25,0.26,7.2,0.05,52,207,1,3.12,0.37,9.2
6.2,0.22,0.3,12.4,0.05,108,152,1,3.1,0.47,9.5
6.5,0.27,0.19,6.6,0.05,98,175,0.99,3.16,0.34,10.1
6.5,0.27,0.19,6.6,0.05,98,175,0.99,3.16,0.34,10.1
6.6,0.39,0.22,4,0.04,17,98,0.99,3.25,0.53,13
6,0.31,0.38,4.8,0.04,41,101,0.99,3.24,0.56,13.1
8.4,0.23,0.32,1.3,0.05,59,113,0.99,3.1,0.55,11
7.3,0.25,0.26,7.2,0.05,52,207,1,3.12,0.37,9.2
6,0.22,0.25,11.1,0.06,112,177,1,3.08,0.36,9.4
6.2,0.22,0.3,12.4,0.05,108,152,1,3.1,0.47,9.5
6.1,0.23,0.27,9.8,0.06,74,134,1,3.16,0.4,10.2
6.5,0.27,0.19,6.6,0.05,98,175,0.99,3.16,0.34,10.1
7.3,0.36,0.54,13.3,0.05,63,193,1,3.06,0.49,8.6
7.6,0.37,0.51,11.7,0.09,58,181,1,2.91,0.51,9
6.7,0.26,0.51,8,0.06,50,194,1,3.13,0.5,9.6
7.4,0.22,0.27,1.6,0.06,45,98,0.99,3.29,0.44,9.9
6.1,0.22,0.28,16.55,0.06,54,135,1,3.2,0.38,10.5
7.1,0.28,0.31,1.5,0.05,20,98,0.99,3.15,0.5,11.4
6.5,0.35,0.31,10.2,0.07,58,170,1,3.18,0.49,9.4
6.8,0.73,0.2,6.6,0.05,25,65,0.99,3.12,0.28,11.1
6,0.28,0.24,17.8,0.05,42,111,1,3.1,0.45,8.9
6,0.28,0.24,17.8,0.05,42,111,1,3.1,0.45,8.9
7.1,0.2,0.37,1.5,0.05,28,129,0.99,3.15,0.52,10.8
6.8,0.33,0.31,7.4,0.05,34,143,0.99,3.06,0.55,12.2
6,0.28,0.24,17.8,0.05,42,111,1,3.1,0.45,8.9
7.2,0.24,0.36,2,0.03,21,63,0.99,3.13,0.63,12.5
6.8,0.33,0.31,7.4,0.05,34,143,0.99,3.06,0.55,12.2
7.2,0.24,0.36,2,0.03,21,63,0.99,3.13,0.63,12.5
6,0.28,0.24,17.8,0.05,42,111,1,3.1,0.45,8.9
6.2,0.27,0.26,12.1,0.05,43,127,1,3.16,0.37,10.8
6.4,0.38,0.26,8.2,0.04,28,98,0.99,2.99,0.31,11.4
7.1,0.2,0.37,1.5,0.05,28,129,0.99,3.15,0.52,10.8
6,0.21,0.3,8.7,0.04,47,127,0.99,3.18,0.39,10.6
7,0.34,0.1,3.5,0.04,17,63,0.99,3.01,0.39,9.2
5.9,0.44,0.16,6.4,0.03,21,134,0.99,3.24,0.46,12.2
7,0.25,0.33,2.1,0.02,17,76,0.99,3.26,0.45,12.3
6.7,0.26,0.29,7.7,0.04,40,179,0.99,3.23,0.56,10.4
7,0.24,0.3,12.3,0.04,72,172,1,2.99,0.57,10.4
8.5,0.23,0.34,1.3,0.04,54,110,0.99,3.07,0.55,11
6,0.21,0.3,8.7,0.04,47,127,0.99,3.18,0.39,10.6
7,0.34,0.1,3.5,0.04,17,63,0.99,3.01,0.39,9.2
4.8,0.65,0.12,1.1,0.01,4,10,0.99,3.32,0.36,13.5
6.1,0.22,0.38,2.8,0.14,12,65,0.99,2.95,0.64,11.4
5.8,0.27,0.26,3.5,0.07,26,69,0.99,3.1,0.38,11.5
5,0.46,0.18,1.9,0.04,33,106,0.99,3.21,0.83,14
6.5,0.33,0.3,3.8,0.04,34,88,0.99,3.25,0.63,12.5
6.5,0.33,0.3,3.8,0.04,34,88,0.99,3.25,0.63,12.5
6.7,0.31,0.3,2.4,0.04,30,83,0.99,3.09,0.36,12.8
6.2,0.39,0.24,4.8,0.04,45,138,0.99,3.23,0.43,11.2
6.2,0.39,0.24,4.8,0.04,45,138,0.99,3.23,0.43,11.2
7.1,0.37,0.3,6.2,0.04,49,139,0.99,3.17,0.27,13.6
7.2,0.23,0.82,1.3,0.15,70,109,0.99,2.93,0.42,9.2
6.5,0.33,0.3,3.8,0.04,34,88,0.99,3.25,0.63,12.5
7.2,0.25,0.32,1.5,0.05,24,105,0.99,3.17,0.48,11.1
6.2,0.39,0.24,4.8,0.04,45,138,0.99,3.23,0.43,11.2
4.7,0.46,0.18,1.9,0.04,33,106,0.99,3.21,0.83,14
7.1,0.37,0.3,6.2,0.04,49,139,0.99,3.17,0.27,13.6
6.2,0.28,0.51,7.9,0.06,49,206,1,3.18,0.52,9.4
6.4,0.35,0.28,1.6,0.04,31,113,0.99,3.12,0.4,14.2
6.6,0.31,0.28,1.4,0.04,28,107,0.99,3,0.4,13.2
7.4,0.25,0.37,2.6,0.05,24,132,0.99,3.04,0.53,11.2
7.3,0.36,0.34,14.8,0.06,46,173,1,3.14,0.57,10.2
6.7,0.31,0.3,2.4,0.04,30,83,0.99,3.09,0.36,12.8
8.6,0.31,0.3,0.9,0.05,16,109,0.99,2.95,0.39,10.1
8.6,0.31,0.3,0.9,0.05,16,109,0.99,2.95,0.39,10.1
8.6,0.22,0.33,1.2,0.03,38,95,0.99,2.83,0.31,10.3
6.9,0.14,0.29,9.9,0.06,30,91,1,3.19,0.33,9.9
6.5,0.22,0.31,3.9,0.05,17,106,0.99,3.15,0.31,11.5
6.6,0.32,0.47,15.6,0.06,27,173,1,3.18,0.56,9
6.6,0.32,0.47,15.6,0.06,27,173,1,3.18,0.56,9
6.1,0.28,0.26,1.5,0.03,25,101,0.99,3.03,0.41,12.1
6.2,0.3,0.28,1.6,0.04,28,106,0.99,3.14,0.41,13.3
6.9,0.22,0.28,7.8,0.05,43,116,0.99,3.22,0.6,11.5
8.7,0.31,0.21,5.6,0.04,28,67,0.99,2.96,0.52,11
7.3,0.27,0.3,1.3,0.04,26,84,0.99,3.28,0.53,10.7
7,0.46,0.2,16.7,0.05,50,184,1,3.08,0.56,9.4
5.7,0.23,0.25,7.95,0.04,16,108,0.99,3.44,0.61,10.3
6.5,0.36,0.36,6.7,0.19,51.5,151,1,3.17,0.42,9.3
8.2,0.18,0.38,1.1,0.04,41,92,0.99,2.88,0.6,12
6.2,0.27,0.32,6.3,0.05,47,159,0.99,3.21,0.6,11
6.9,0.4,0.37,8.9,0.05,36,148,1,3.16,0.5,9.3
4.9,0.35,0.34,1,0.07,32,143,0.99,3.24,0.4,10.1
7.2,0.23,0.39,1.5,0.05,26,106,0.99,3.18,0.47,11.1
6.4,0.2,0.15,6.6,0.05,26,113,0.99,2.99,0.58,9.9
6.1,0.27,0.32,6.2,0.05,47,161,0.99,3.22,0.6,11
6.2,0.27,0.32,6.3,0.05,47,159,0.99,3.21,0.6,11
6,0.3,0.33,2.1,0.04,31,127,0.99,3.32,0.42,12.5
6.1,0.3,0.32,2.2,0.04,41,142,0.99,3.31,0.44,12.7
5.7,0.14,0.3,5.4,0.05,26,105,0.99,3.32,0.45,9.3
6.9,0.4,0.37,8.9,0.05,36,148,1,3.16,0.5,9.3
4.9,0.35,0.34,1,0.07,32,143,0.99,3.24,0.4,10.1
6.3,0.33,0.2,17.9,0.07,36,161,1,3.14,0.51,8.8
7,0.16,0.3,2.6,0.04,34,90,0.99,2.88,0.47,11.2
8.4,0.22,0.3,1.3,0.04,45,122,0.99,3.13,0.54,10.8
6.3,0.33,0.2,17.9,0.07,36,161,1,3.14,0.51,8.8
7,0.16,0.3,2.6,0.04,34,90,0.99,2.88,0.47,11.2
5.4,0.24,0.18,2.3,0.05,22,145,0.99,3.24,0.46,10.3
7.7,0.31,0.36,4.3,0.03,15,87,0.99,3.11,0.48,12
5.6,0.19,0.19,7.1,0.05,36,110,0.99,3.26,0.41,9.5
5.6,0.19,0.19,7.1,0.05,36,110,0.99,3.26,0.41,9.5
6.6,0.43,0.24,11.9,0.04,54,159,1,3.14,0.54,9.8
7.6,0.39,0.46,11.7,0.08,55,170,1,2.91,0.51,9
7.2,0.58,0.27,5.8,0.03,40,118,0.99,3.17,0.53,13
6,0.34,0.32,3.8,0.04,13,116,0.99,3.39,0.44,11.8
7.5,0.35,0.48,12.4,0.06,61,176.5,1,2.97,0.52,8.8
7.3,0.38,0.23,6.5,0.05,18,102,0.99,3.1,0.55,11.2
5.4,0.19,0.19,7.1,0.05,36,110,0.99,3.26,0.41,9.5
6.3,0.27,0.51,7.6,0.05,35,200,1,3.16,0.54,9.4
6.5,0.29,0.52,7.9,0.05,35,192,1,3.16,0.51,9.5
6.4,0.17,0.3,2.8,0.03,33,125,0.99,3.03,0.49,10.4
6.7,0.18,0.31,10.6,0.04,42,143,1,3.08,0.49,9.8
6.4,0.17,0.3,2.8,0.03,33,125,0.99,3.03,0.49,10.4
6.8,0.37,0.67,1.5,0.18,16,98,0.99,3.06,0.56,10.3
6.3,0.27,0.51,7.6,0.05,35,200,1,3.16,0.54,9.4
6.5,0.29,0.52,7.9,0.05,35,192,1,3.16,0.51,9.5
6.1,0.24,0.26,1.7,0.03,61,134,0.99,3.19,0.81,11.9
7,0.32,0.29,7.6,0.03,35,124,0.99,3.15,0.65,12.8
6.9,0.27,0.25,7.5,0.03,18,117,0.99,3.09,0.38,13
6.5,0.29,0.53,1.7,0.04,41,192,0.99,3.26,0.59,10.4
6.5,0.29,0.52,1.7,0.03,41,193,0.99,3.25,0.59,10.4
6.1,0.22,0.25,12.1,0.04,54,135,0.99,3.21,0.4,10.7
6.3,0.22,0.27,4.5,0.04,81,157,0.99,3.05,0.76,10.7
6.1,0.24,0.26,1.7,0.03,61,134,0.99,3.19,0.81,11.9
5.6,0.23,0.25,8,0.04,31,101,0.99,3.19,0.42,10.4
7,0.32,0.29,7.6,0.03,35,124,0.99,3.15,0.65,12.8
6.8,0.11,0.27,8.6,0.04,45,104,0.99,3.2,0.37,9.9
6.8,0.11,0.27,8.6,0.04,45,104,0.99,3.2,0.37,9.9
7.3,0.23,0.41,14.6,0.05,73,223,1,3.16,0.71,9.4
6.1,0.2,0.17,1.6,0.05,46,129,0.99,3.3,0.43,11.4
6.8,0.11,0.27,8.6,0.04,45,104,0.99,3.2,0.37,9.9
7.3,0.23,0.41,14.6,0.05,73,223,1,3.16,0.71,9.4
6.9,0.2,0.41,1.1,0.06,36,104,0.99,2.99,0.39,9.2
6.7,0.19,0.32,3.7,0.04,26,76,0.99,2.9,0.57,10.5
6.7,0.28,0.34,8.9,0.05,32,111,0.99,3.25,0.54,11
6.7,0.28,0.34,8.9,0.05,32,111,0.99,3.25,0.54,11
8,0.37,0.31,4.7,0.04,3,127,0.99,2.9,0.72,12.1
6.7,0.28,0.34,8.9,0.05,32,111,0.99,3.25,0.54,11
6,0.26,0.29,3.1,0.04,37,144,0.99,3.22,0.39,12.8
6.4,0.24,0.49,5.8,0.05,25,120,0.99,3.01,0.98,10.5
6.4,0.24,0.49,5.8,0.05,25,120,0.99,3.01,0.98,10.5
6.4,0.24,0.49,5.8,0.05,25,120,0.99,3.01,0.98,10.5
6.4,0.25,0.57,1,0.06,21,122,0.99,3,0.4,9.5
6.1,0.25,0.48,15.8,0.05,25,94,1,3.07,0.45,9.2
6.8,0.14,0.35,1.5,0.05,40,117,0.99,3.07,0.72,11.1
6.5,0.38,0.26,5.2,0.04,33,112,0.99,3.06,0.5,12.3
6.8,0.14,0.35,1.5,0.05,40,117,0.99,3.07,0.72,11.1
5.4,0.15,0.32,2.5,0.04,10,51,0.99,3.04,0.58,12.6
6.4,0.25,0.57,1,0.06,21,122,0.99,3,0.4,9.5
6.1,0.25,0.48,15.8,0.05,25,94,1,3.07,0.45,9.2
6.8,0.22,0.32,5.9,0.05,40,152,0.99,3.2,0.57,10.8
7.2,0.21,0.29,3.1,0.04,39,122,0.99,3,0.6,11.3
6,0.26,0.29,3.1,0.04,37,144,0.99,3.22,0.39,12.8
6.4,0.24,0.49,5.8,0.05,25,120,0.99,3.01,0.98,10.5
6.5,0.46,0.24,11.5,0.05,56,171,1,3.08,0.56,9.8
6.5,0.18,0.48,18,0.05,56,183,1,2.98,0.61,8.5
6.2,0.32,0.12,4.8,0.05,6,97,0.99,3.16,0.5,9.3
7.2,0.4,0.24,8.5,0.06,45,151,1,3.2,0.52,9.2
5.9,0.23,0.24,1.6,0.04,32,115,0.99,3.21,0.51,11.4
6.4,0.18,0.48,18,0.05,56,183,1,2.98,0.61,8.5
6.2,0.32,0.12,4.8,0.05,6,97,0.99,3.16,0.5,9.3
6.4,0.37,0.12,5.9,0.06,6,91,1,3.06,0.46,8.4
7,0.23,0.42,1.1,0.06,35,100,0.99,3.04,0.4,9.2
7.2,0.4,0.24,8.5,0.06,45,151,1,3.2,0.52,9.2
7.6,0.19,0.37,13.1,0.03,52,151,1,3.18,0.79,10.4
6,0.28,0.27,4.1,0.05,50,147,0.99,3.27,0.56,11.6
6.2,0.32,0.45,2.9,0.03,37,94,0.99,3.25,0.6,12.4
7.6,0.19,0.37,13.1,0.03,52,151,1,3.18,0.79,10.4
6.4,0.26,0.26,1.1,0.05,22,176,0.99,3.09,0.54,9.3
5.9,0.25,0.27,1.5,0.03,37,81,0.99,3.2,0.46,12.2
6.1,0.28,0.3,7.75,0.03,33,139,0.99,3.22,0.46,11
6.9,0.19,0.38,1.15,0.02,30,105,0.99,3.11,0.38,11.4
6.4,0.29,0.57,1,0.06,15,120,0.99,3.06,0.41,9.5
6.8,0.27,0.22,17.8,0.03,16,116,1,3.07,0.53,9.2
7.5,0.26,0.38,5.7,0.02,23,125,0.99,3.13,0.62,11.1
6.8,0.27,0.22,17.8,0.03,16,116,1,3.07,0.53,9.2
6.4,0.2,0.22,7.4,0.03,53,172,0.99,3.24,0.58,11
7.3,0.33,0.22,1.4,0.04,40,177,0.99,3.14,0.48,9.9
7.3,0.34,0.22,1.4,0.04,43,176,0.99,3.14,0.46,9.9
6.4,0.29,0.57,1,0.06,15,120,0.99,3.06,0.41,9.5
6.1,1.1,0.16,4.4,0.03,8,109,0.99,3.35,0.47,12.4
6.3,0.24,0.29,1.6,0.05,48,185,0.99,3.21,0.5,9.4
6.2,0.24,0.22,7.9,0.05,45,149,1,3.23,0.52,9.3
7.4,0.16,0.27,15.5,0.05,25,135,1,2.9,0.43,8.7
7.4,0.16,0.27,15.5,0.05,25,135,1,2.9,0.43,8.7
7.4,0.16,0.27,15.5,0.05,25,135,1,2.9,0.43,8.7
7.4,0.16,0.27,15.5,0.05,25,135,1,2.9,0.43,8.7
7.2,0.17,0.28,17.55,0.05,33,154,1,2.94,0.43,9
6.9,0.19,0.35,13.5,0.04,49,118,1,3,0.63,10.7
6.9,0.19,0.35,13.5,0.04,49,118,1,3,0.63,10.7
6.8,0.16,0.36,1.3,0.03,32,98,0.99,3.02,0.58,11.3
7.4,0.16,0.27,15.5,0.05,25,135,1,2.9,0.43,8.7
6.8,0.3,0.27,11.6,0.03,22,97,0.99,2.96,0.38,11.7
6.2,0.24,0.22,7.9,0.05,45,149,1,3.23,0.52,9.3
7.4,0.16,0.27,15.5,0.05,25,135,1,2.9,0.43,8.7
7.2,0.17,0.28,17.55,0.05,33,154,1,2.94,0.43,9
6.8,0.3,0.27,11.6,0.03,22,97,0.99,2.96,0.38,11.7
